customer_id,first_name,last_name,email,phone,loyalty_tier,registration_date,total_orders,total_spent,last_order_date,preferred_order_type
CUST-LW4F3W,Jennifer,Henry,jennifer.henry372@gmail.com,001-826-437-4845x398,Silver,2025-02-07,7,461.47,2025-12-15T17:48:16.137418,dine_in
CUST-AKTCV2,Katie,Baird,katie.baird952@icloud.com,001-350-890-5911,Bronze,2023-07-18,4,253.1,2026-01-24T13:48:00.137418,delivery
CUST-9UU3BL,Jessica,Oconnor,tinaayala@example.org,(807)815-1169,Bronze,2023-09-03,4,279.78,2026-01-16T17:35:44.137418,dine_in
CUST-KNG2Z9,Patrick,Wells,isaac45@example.org,001-764-971-2463x351,Bronze,2023-10-03,6,266.14,2026-01-21T18:01:48.137418,dine_in
CUST-ZD3EUN,Karen,Warren,karen.warren156@gmail.com,2902805120,Silver,2023-04-25,5,376.75,2026-02-01T22:41:15.137418,dine_in
CUST-W8HGXE,Mark,Torres,michele23@example.net,+1-972-483-5129x592,Platinum,2023-12-05,3,38.79,2025-07-21T14:00:39.137418,dine_in
CUST-9VS2QE,William,Olsen,william.olsen@icloud.com,409.308.1441x529,Bronze,2025-06-11,2,272.01,2025-12-22T12:40:28.137418,dine_in
CUST-2NGVCE,Tyler,Munoz,tyler.munoz16@hotmail.com,+1-457-586-7181x535,Bronze,2025-04-10,5,251.32,2026-01-30T13:44:33.137418,dine_in
CUST-T93CDL,Susan,Henry,dwilliams@example.com,+1-691-781-5899x88683,Bronze,2023-07-24,5,280.27,2025-11-29T11:42:23.137418,dine_in
CUST-MCF2JR,Derek,Gallagher,derek.gallagher@hotmail.com,866-666-1707x1587,Bronze,2023-05-13,7,391.11,2025-11-30T11:39:22.137418,dine_in
CUST-UB5N57,Tyler,Hartman,tyler.hartman@outlook.com,208-203-1499x8250,Silver,2023-08-10,3,175.49,2026-02-11T21:49:31.137418,dine_in
CUST-CPQ69B,Tammy,Cruz,tamara06@example.net,982.585.0317x23513,Bronze,2024-10-17,6,436.83,2026-01-24T11:54:15.137418,dine_in
CUST-YTEDNU,Ashley,Austin,weeksjamie@example.net,840-235-2635,Bronze,2025-04-20,5,276.22,2026-02-06T13:56:44.137418,dine_in
CUST-XMQT4D,Eric,George,eric.george@gmail.com,+1-646-594-3460x666,Gold,2024-09-10,1,83.15,2025-10-19T19:39:49.137418,takeout
CUST-GLL9RY,Lisa,Freeman,lisa.freeman@outlook.com,+1-306-407-2311x127,Silver,2026-03-13,3,127.11,2026-01-03T17:36:25.137418,dine_in
CUST-EGU92B,Amanda,Jackson,stephanie64@example.net,249-941-1631x8732,Silver,2026-03-25,2,183.62,2025-09-08T12:16:26.137418,dine_in
CUST-GGA2PJ,Timothy,Rodriguez,timothy.rodriguez415@yahoo.com,9624113695,Bronze,2025-04-19,4,316.93,2025-10-09T17:44:20.137418,delivery
CUST-QPG6FB,Scott,Hammond,kaylahardy@example.org,001-202-854-2573,Bronze,2026-03-25,1,75.94,2025-10-04T13:30:11.137418,takeout
CUST-KG8RT3,Norman,Arroyo,perezcourtney@example.com,+1-270-371-3984x82285,Bronze,2025-09-01,3,191.38,2026-01-16T12:08:26.137418,dine_in
CUST-U4T6GZ,Gail,Ortiz,gail.ortiz@yahoo.com,+1-509-225-5021,Platinum,2026-01-10,3,262.33,2025-08-24T13:38:30.137418,takeout
CUST-ZZLEQE,Patrick,Hart,hmack@example.org,001-909-681-0796x49673,Bronze,2026-03-25,3,114.95,2025-09-30T16:19:04.137418,dine_in
CUST-PSAQ4E,Michael,Travis,michael.travis224@icloud.com,472.778.5324x264,Silver,2023-06-10,9,512.52,2025-11-05T20:37:38.137418,dine_in
CUST-Y2VGGG,Jody,Reynolds,jody.reynolds@gmail.com,820-976-8362x5366,Bronze,2023-08-04,3,139.51,2025-08-19T20:25:41.137418,dine_in
CUST-K4DR9P,Jessica,Wallace,jessica.wallace@icloud.com,(575)755-6283x3339,Platinum,2023-08-22,4,221.43,2025-12-23T20:55:30.137418,dine_in
CUST-7QMTFP,Rachel,Kelley,rachel.kelley@hotmail.com,001-265-543-6271x87496,Silver,2026-01-03,4,303.33,2026-02-12T09:11:14.137418,dine_in
CUST-6DC4CA,Jeff,Arnold,donnagiles@example.com,(470)836-9249,Bronze,2024-08-13,4,162.62,2025-11-17T19:04:33.137418,dine_in
CUST-VTWS3X,Bailey,Owen,robertmcdonald@example.net,(375)299-8011,Bronze,2024-09-23,4,531.53,2026-01-16T18:00:20.137418,dine_in
CUST-TD58M3,Alan,Atkins,alan.atkins384@hotmail.com,3517553234,Silver,2023-12-10,4,142.78,2026-02-08T19:06:37.137418,delivery
CUST-JXK67X,Cindy,Stewart,cindy.stewart27@hotmail.com,375.824.4182x226,Bronze,2023-09-13,2,86.61,2025-10-11T18:00:54.137418,dine_in
CUST-44VL89,Eric,Tran,eric.tran660@hotmail.com,443.212.7102x6767,Bronze,2023-04-14,3,113.72,2025-12-07T13:07:46.137418,takeout
CUST-7P8NZN,Brenda,Huerta,brenda.huerta@yahoo.com,(779)392-7079x551,Bronze,2024-11-05,3,101.77,2025-10-20T14:27:46.137418,takeout
CUST-SW34WJ,Gregory,Hanson,gregory.hanson96@outlook.com,+1-862-413-5415x97099,Bronze,2023-03-30,4,290.58,2025-08-26T12:03:34.137418,dine_in
CUST-2EVT9U,Michael,King,michael.king@yahoo.com,248.607.5203x44765,Silver,2024-09-25,1,105.31,2025-11-13T18:17:14.137418,dine_in
CUST-FWHG4Z,Karen,Wolf,vhopkins@example.net,9298090463,Bronze,2023-07-14,3,110.9,2026-01-29T12:25:17.137418,dine_in
CUST-BCEA95,Paul,Dominguez,paul.dominguez146@icloud.com,565-958-6652x548,Bronze,2025-06-24,4,250.83,2026-01-11T12:36:38.137418,dine_in
CUST-CRM4NR,Juan,Miller,juan.miller@gmail.com,315.481.0213x125,Silver,2023-06-20,4,200.02,2025-12-01T13:16:52.137418,dine_in
CUST-P6WQFK,Ashley,Young,shieldsalec@example.org,001-559-312-9751x9102,Silver,2024-03-24,6,578.65,2025-12-28T23:00:15.137418,dine_in
CUST-5DLM9V,Jacob,Higgins,jacob.higgins@icloud.com,506-933-0165,Gold,2023-06-12,2,77.13,2025-10-30T15:48:53.137418,dine_in
CUST-AASE5D,Lisa,Erickson,lisa.erickson86@outlook.com,592.674.9072x8012,Silver,2026-01-15,4,173.6,2026-01-18T19:57:24.137418,dine_in
CUST-JR8MTK,Douglas,Weaver,hollywarner@example.org,825.632.6949,Bronze,2023-12-13,3,278.68,2025-10-12T10:33:52.137418,takeout
CUST-NGFX6J,Jeffery,King,jeffery.king@icloud.com,(238)804-4210x175,Silver,2023-05-31,10,743.45,2026-01-14T21:13:43.137418,dine_in
CUST-GZPQVJ,Christopher,Duran,christopher.duran@gmail.com,001-970-715-9591x945,Bronze,2024-01-26,7,466.74,2026-01-26T13:54:07.137418,dine_in
CUST-MWCFBS,Judy,Castillo,judy.castillo@outlook.com,947.758.3392x0567,Gold,2026-03-25,4,208.11,2025-10-29T12:44:59.137418,dine_in
CUST-SND3PF,Sandra,Mathis,sandra.mathis@yahoo.com,(877)772-2660x2562,Bronze,2024-09-28,2,85.78,2025-12-10T10:19:56.137418,takeout
CUST-DLALQ3,Alexis,Moody,edwardshah@example.org,906-872-4530,Silver,2023-09-20,5,307.47,2025-12-04T19:21:32.137418,dine_in
CUST-VSDJV6,Eric,Gallegos,jeremy79@example.net,466.527.0511x5794,Bronze,2025-06-18,4,145.75,2025-12-31T17:33:52.137418,dine_in
CUST-P2LLG3,April,Snyder,april.snyder@outlook.com,867.304.2549,Bronze,2023-06-02,4,222.64,2026-02-04T19:52:39.137418,delivery
CUST-LNUKW5,Carol,Moreno,jenny25@example.net,710.775.6335x3574,Gold,2023-07-26,5,377.41,2025-09-13T18:50:41.137418,dine_in
CUST-4N67BW,Holly,Winters,holly.winters@gmail.com,893-499-3379x70581,Bronze,2023-08-04,4,238.37,2025-10-25T18:13:16.137418,dine_in
CUST-LMC2RB,Cindy,Miller,cindy.miller@hotmail.com,579.541.7634x2507,Silver,2025-08-23,4,146.19,2025-12-15T18:24:26.137418,dine_in
CUST-48DH4E,Cynthia,Murphy,yhoffman@example.com,675-598-3399x14038,Gold,2024-07-08,1,45.63,2025-12-31T13:51:38.137418,dine_in
CUST-HCZ34T,Krystal,Henderson,krystal.henderson804@gmail.com,3447324006,Bronze,2023-04-13,1,69.57,2025-06-05T18:20:16.137418,dine_in
CUST-KJY3NY,Steven,Browning,seanreyes@example.org,+1-475-714-7439x742,Silver,2023-05-12,6,367.95,2025-12-20T18:08:23.137418,dine_in
CUST-LEU56W,Stephanie,Martinez,stephanie.martinez@icloud.com,287-652-5680x65625,Silver,2024-04-24,3,76.2,2025-09-16T18:01:13.137418,takeout
CUST-9LZHJK,Mario,Avila,mario.avila@icloud.com,3804271122,Bronze,2024-04-09,7,285.57,2026-01-28T13:58:53.137418,takeout
CUST-5YCRGX,Shelby,Young,shelby.young108@hotmail.com,001-855-451-6517x68086,Bronze,2024-11-29,8,331.61,2026-02-07T21:56:34.137418,dine_in
CUST-2SL8YW,Amy,Davis,shanewilson@example.com,230.580.0370,Bronze,2023-05-16,2,142.07,2026-01-10T20:49:55.137418,dine_in
CUST-7NQVGN,Katherine,Dodson,katherine.dodson315@hotmail.com,(985)256-6084,Platinum,2024-02-03,7,306.49,2026-02-12T18:10:58.137418,dine_in
CUST-DQDDAQ,Elizabeth,Terry,elizabeth.terry@hotmail.com,+1-910-239-0339,Bronze,2023-07-17,2,94.3,2025-10-12T22:55:36.137418,dine_in
CUST-7CPESS,Michael,Miller,michael.miller@outlook.com,(782)863-2809x448,Bronze,2023-09-18,3,208.28,2025-11-02T20:56:58.137418,takeout
CUST-7GGFJV,Ernest,Harris,ernest.harris@gmail.com,+1-845-535-4614x707,Silver,2026-03-25,5,268.28,2025-10-27T09:20:44.137418,dine_in
CUST-HBBJCD,Jack,Williams,jack.williams@icloud.com,933-294-3945,Bronze,2023-09-24,1,40.72,2025-07-14T08:57:32.137418,dine_in
CUST-H4YRFG,Deborah,Hall,deborah.hall4@icloud.com,738-904-0325x376,Bronze,2023-12-06,6,284.56,2025-12-10T17:44:35.137418,takeout
CUST-YRK7HL,Tracey,Guzman,tracey.guzman@yahoo.com,(377)289-4319,Bronze,2026-03-25,5,248.07,2026-02-06T18:46:20.137418,dine_in
CUST-XPA96F,Melissa,Harvey,arroyosarah@example.com,669.821.0533x651,Bronze,2023-08-31,5,377.59,2025-11-04T17:58:30.137418,takeout
CUST-RA5RBA,Desiree,Evans,desiree.evans@outlook.com,9144247310,Silver,2023-06-01,2,64.66,2025-11-03T21:36:15.137418,takeout
CUST-EDKZQZ,Alexis,Miller,spencertanner@example.net,+1-344-809-7123,Bronze,2023-11-24,1,55.79,2025-09-15T12:58:55.137418,dine_in
CUST-MAMY62,Erica,Johnson,dreynolds@example.com,(609)201-4473,Gold,2024-02-20,3,131.51,2025-11-22T13:39:28.137418,takeout
CUST-DXZA95,Emily,Richmond,emily.richmond@yahoo.com,537.200.9687,Bronze,2024-02-03,6,268.99,2025-12-28T13:38:58.137418,dine_in
CUST-YPGC7N,Justin,Davis,justin.davis@outlook.com,(877)482-5588x255,Silver,2025-07-11,5,324.88,2026-01-26T13:11:07.137418,dine_in
CUST-Q8SJX6,Betty,Watson,betty.watson@hotmail.com,(742)778-6561x942,Bronze,2023-06-11,4,257.01,2026-01-20T19:02:47.137418,dine_in
CUST-UY4D3U,Debbie,Hayes,pamelacooper@example.net,(395)882-9236,Bronze,2023-05-08,3,119.14,2026-02-08T20:22:17.137418,dine_in
CUST-A7EXSK,Nicole,Mooney,nicole.mooney@yahoo.com,+1-508-719-0482,Bronze,2024-11-02,3,352.45,2025-12-08T23:52:59.137418,dine_in
CUST-ABKUBK,Tracy,Nguyen,tracy.nguyen142@gmail.com,(486)586-3956x137,Bronze,2023-07-26,6,299.76,2026-01-27T22:53:37.137418,dine_in
CUST-5X2ECJ,Jennifer,Barry,simpsonruth@example.net,536-443-8130x0041,Bronze,2024-02-10,1,73.86,2025-08-08T19:11:39.137418,dine_in
CUST-CHRM3W,Maria,Becker,maria.becker@gmail.com,647-716-5609,Gold,2024-02-21,1,65.54,2025-03-27T20:06:14.137418,delivery
CUST-FP63E2,Paul,Clark,paul.clark@hotmail.com,(999)879-9070x75504,Bronze,2023-04-28,1,66.04,2025-07-03T18:36:40.137418,dine_in
CUST-UWTN6P,Karen,Carrillo,karen.carrillo@hotmail.com,(399)557-0607x17481,Silver,2024-05-21,5,314.34,2025-10-17T19:15:52.137418,dine_in
CUST-MMQ8Q7,Jennifer,Baldwin,jennifer.baldwin144@hotmail.com,676-953-9705,Silver,2023-08-04,6,295.17,2026-02-09T20:02:17.137418,dine_in
CUST-HSETUK,Jay,Jenkins,suttonbrittney@example.net,001-308-971-8274x96804,Bronze,2023-09-30,4,246.18,2025-12-29T22:51:11.137418,dine_in
CUST-A35QBB,Gordon,Hayes,billburke@example.com,421-837-7306,Silver,2023-08-21,3,221.36,2026-01-31T14:20:46.137418,dine_in
CUST-DKRLBZ,Bradley,White,bradley.white@gmail.com,997-737-1122x29907,Silver,2024-01-21,0,0.0,,
CUST-8E6WEW,Laura,Jordan,cynthia16@example.com,7469861114,Gold,2024-11-13,5,295.26,2026-01-31T18:51:49.137418,dine_in
CUST-VGCE6S,Richard,Calhoun,richard.calhoun@gmail.com,(710)621-9237,Gold,2023-10-26,3,128.46,2026-02-01T18:40:19.137418,dine_in
CUST-BDN944,Timothy,Arellano,timothy.arellano@icloud.com,+1-729-261-8033x24260,Gold,2024-03-10,4,212.63,2026-01-20T20:48:37.137418,dine_in
CUST-PWF4XF,William,Smith,brenda04@example.org,337-433-7773x12688,Silver,2023-11-17,1,182.94,2026-01-30T19:49:08.137418,dine_in
CUST-KX8RXN,Elizabeth,Hodge,elizabeth.hodge@gmail.com,(717)581-9236,Gold,2023-05-23,2,114.18,2025-12-28T13:20:03.137418,dine_in
CUST-KDNUBW,Maria,Russell,maria.russell929@hotmail.com,001-860-456-0356x79327,Bronze,2023-05-20,4,265.09,2025-10-27T17:32:59.137418,dine_in
CUST-6QAFS5,John,Boyd,john.boyd@icloud.com,816.690.6181x2054,Bronze,2024-04-18,4,203.74,2025-12-18T13:45:01.137418,dine_in
CUST-MZLY3J,Steven,Roman,kevin89@example.com,378-976-9899x9275,Bronze,2023-09-25,4,154.39,2026-01-18T20:43:40.137418,dine_in
CUST-7WNRXU,Theresa,Patel,kingjoseph@example.com,898-635-5393x5435,Silver,2023-12-23,1,51.79,2025-09-20T12:17:52.137418,takeout
CUST-EL8MVN,Joseph,Coleman,joseph.coleman682@yahoo.com,+1-439-324-3588x53798,Bronze,2025-12-13,4,147.68,2025-12-27T15:06:14.137418,dine_in
CUST-R293ZH,Jenny,Walter,jamietyler@example.com,(775)436-7497,Bronze,2025-06-17,7,268.42,2025-11-23T13:33:24.137418,dine_in
CUST-2PCVD5,Jonathan,Jones,jonathan.jones@outlook.com,968-660-1347,Gold,2025-10-19,3,288.73,2026-01-26T19:11:55.137418,dine_in
CUST-LYN9UG,William,Fisher,william.fisher@hotmail.com,406-379-1766x512,Bronze,2024-08-02,3,62.75,2025-11-04T17:37:23.137418,takeout
CUST-PS3CA8,Michael,Solis,michael.solis@gmail.com,3018418842,Gold,2023-09-05,5,315.96,2025-11-21T21:21:53.137418,dine_in
CUST-PTCFZ7,Jamie,Vance,jamie.vance213@hotmail.com,001-500-515-9446,Silver,2023-11-15,4,141.34,2025-12-23T18:17:29.137418,takeout
CUST-MVTECP,Jeffrey,Munoz,jeffrey.munoz@gmail.com,001-248-453-2089x53263,Bronze,2023-12-17,4,207.82,2025-10-28T11:39:16.137418,dine_in
CUST-DRBTA4,Christopher,Yang,christopher.yang@outlook.com,571-613-6337x922,Bronze,2025-04-16,3,99.12,2026-01-11T13:53:09.137418,dine_in
CUST-FKTHSV,Daniel,Allen,daniel.allen715@icloud.com,469-896-7331x1677,Gold,2024-02-08,3,179.31,2025-10-22T21:36:15.137418,dine_in
CUST-79WBPG,Melissa,Christensen,weaverjoseph@example.net,768.455.0789x6793,Bronze,2023-06-17,7,368.71,2025-09-23T18:26:58.137418,dine_in
CUST-4L27BR,Jade,Burke,zjackson@example.org,955.264.3436,Silver,2024-03-04,4,257.7,2025-12-31T12:35:32.137418,dine_in
CUST-43MCPZ,Glenda,Elliott,chavezlauren@example.com,001-355-860-7676,Gold,2023-11-19,4,134.6,2026-01-18T11:40:46.137418,dine_in
CUST-EZDRHM,Jonathan,Perez,jonathan.perez57@yahoo.com,(847)722-3989x830,Bronze,2024-10-02,7,657.14,2026-02-07T13:17:16.137418,dine_in
CUST-GVNXAR,Brandon,Perez,brandon.perez@hotmail.com,001-621-498-0418x472,Bronze,2023-10-15,3,117.18,2026-01-25T17:46:39.137418,takeout
CUST-EQ69MG,Michele,Ramirez,michele.ramirez95@gmail.com,(236)442-8131,Silver,2023-06-28,2,112.11,2025-08-03T21:31:33.137418,dine_in
CUST-Z63U9A,Keith,Harrison,pjacobson@example.org,991.711.4281,Gold,2023-04-24,5,356.31,2025-12-07T19:27:59.137418,dine_in
CUST-EFBMWH,Jennifer,Hernandez,jennifer.hernandez@icloud.com,(230)852-4808,Silver,2024-04-19,4,228.83,2026-01-17T12:36:34.137418,dine_in
CUST-C8GY46,Dennis,Williams,meghanallen@example.net,(394)873-7213x290,Bronze,2023-08-05,4,354.16,2026-01-15T21:29:53.137418,delivery
CUST-MT5H6L,Derek,Mitchell,derek.mitchell923@gmail.com,876.488.6878x59964,Bronze,2026-03-25,4,255.54,2025-12-06T12:09:04.137418,dine_in
CUST-RC74SK,Wesley,Porter,wesley.porter@gmail.com,8318954196,Gold,2023-05-21,5,147.05,2026-01-09T20:38:05.137418,dine_in
CUST-9YWQDR,Kevin,Johnson,kevin.johnson@outlook.com,230.536.2792x4632,Bronze,2026-03-25,5,294.71,2026-02-11T22:30:56.137418,takeout
CUST-B5NANQ,Rebecca,King,rebecca.king442@hotmail.com,(777)253-7260x3214,Silver,2024-04-23,3,188.97,2025-11-11T13:57:50.137418,dine_in
CUST-B2772L,Michael,Blankenship,smiller@example.com,487.607.1553x48201,Bronze,2024-08-18,5,431.21,2025-11-11T22:38:14.137418,dine_in
CUST-GAZV53,Brian,Hicks,andrew65@example.net,859.254.5089x177,Silver,2024-11-16,3,193.41,2026-01-16T21:32:09.137418,dine_in
CUST-T87K9T,Elizabeth,Kelley,elizabeth.kelley@icloud.com,001-898-612-6574x2231,Bronze,2026-03-25,7,476.02,2026-01-05T12:50:30.137418,dine_in
CUST-Q9H7JX,Preston,Williams,preston.williams@yahoo.com,502-236-9362x6894,Bronze,2024-01-29,5,193.02,2025-12-28T12:24:02.137418,dine_in
CUST-BJJJW2,Vickie,Martin,vickie.martin@outlook.com,3479137271,Bronze,2023-07-16,6,398.71,2025-10-04T22:08:04.137418,takeout
CUST-FQQQ8R,Lisa,Cooper,melissa49@example.net,+1-555-582-9849,Bronze,2023-04-17,3,236.65,2025-11-29T22:25:15.137418,takeout
CUST-8JVLCF,Lisa,Hamilton,mark84@example.com,001-460-394-4128x3337,Bronze,2025-04-06,3,162.89,2025-12-21T21:53:52.137418,takeout
CUST-EWEVBD,Heidi,Wagner,heidi.wagner@icloud.com,(866)895-4132x97150,Silver,2023-04-11,3,132.45,2026-02-07T22:12:33.137418,dine_in
CUST-YBYJJX,Lisa,Moore,vgood@example.com,843-577-6936,Bronze,2024-06-30,6,265.26,2026-01-05T20:00:26.137418,dine_in
CUST-VMCQSH,Justin,Bishop,justin.bishop@outlook.com,(352)395-9611,Silver,2023-04-22,3,274.92,2026-01-31T21:24:50.137418,dine_in
CUST-PKAVM9,Laura,Smith,fvasquez@example.net,+1-220-407-2024x5591,Bronze,2026-01-31,2,137.05,2025-07-05T13:12:25.137418,dine_in
CUST-KAMKEU,Patricia,Rivera,patricia.rivera@yahoo.com,9913090326,Silver,2024-09-30,5,434.13,2026-01-14T21:24:20.137418,dine_in
CUST-SUMG4B,Joseph,Carter,deckerjustin@example.org,794.428.1793x406,Bronze,2026-03-25,3,101.44,2025-12-13T18:36:01.137418,takeout
CUST-CC7HSU,Heather,Patrick,heather.patrick@hotmail.com,(484)446-6345x337,Bronze,2025-05-03,3,237.67,2025-12-22T22:55:43.137418,dine_in
CUST-3VXSLG,Benjamin,Brown,benjamin.brown@yahoo.com,721-572-2145,Silver,2026-03-25,3,152.3,2026-01-27T12:12:05.137418,dine_in
CUST-HL9YQ8,Jennifer,Graham,jennifer.graham@gmail.com,889-543-7052,Silver,2025-09-09,4,283.07,2026-01-21T13:36:15.137418,dine_in
CUST-WVQPU4,Michael,Williams,michael.williams932@icloud.com,462-277-6572x565,Bronze,2024-02-10,7,427.35,2025-12-02T11:35:46.137418,takeout
CUST-EJKLCP,Misty,Martin,robert75@example.org,8232897432,Silver,2024-03-25,4,206.21,2025-12-13T22:46:02.137418,dine_in
CUST-266ADJ,Kelli,Welch,kelli.welch@hotmail.com,001-759-655-0178x332,Bronze,2023-04-08,3,124.77,2026-01-17T15:05:09.137418,dine_in
CUST-PY9E57,Alyssa,Preston,ryandodson@example.org,398.948.7045x069,Bronze,2023-09-30,6,261.34,2026-01-28T14:46:43.137418,takeout
CUST-TYD66U,Maria,Butler,maria.butler943@gmail.com,699.835.9374x403,Bronze,2023-10-29,3,230.58,2025-12-25T19:54:38.137418,dine_in
CUST-PQ4KRE,Joseph,Schmidt,joseph.schmidt@icloud.com,6378360601,Gold,2023-04-27,5,197.24,2026-02-11T15:08:39.137418,takeout
CUST-6UMWNQ,Allen,Oneill,allen.oneill792@icloud.com,001-749-407-9388x4136,Bronze,2023-08-02,3,165.25,2025-09-13T12:25:41.137418,dine_in
CUST-LU6U5P,Amy,Gonzalez,amy.gonzalez@outlook.com,+1-461-853-7012x42446,Platinum,2023-04-11,2,162.66,2025-10-13T12:45:33.137418,dine_in
